name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",5/10/2023,35.7,26,30,44.3,26,36.1,26.1,81.4,1.8,100,20.83,rain,0,0,22,18.4,152.9,1008.2,57.7,9.1,216.3,18.6,8,30,2023-05-10T05:32:22,2023-05-10T18:07:06,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/11/2023,33,28,30.3,43.8,33.5,38.9,26.8,82.2,1.4,100,29.17,rain,0,0,21.6,16.6,142.7,1009.8,66.5,10.1,211.1,18.5,9,30,2023-05-11T05:32:06,2023-05-11T18:07:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/12/2023,34,27,29.7,45.3,31.2,36.9,26.4,83.2,1.7,100,16.67,rain,0,0,22.7,27.7,159.6,1010.1,53.9,10,220.9,19.1,8,30,2023-05-12T05:31:51,2023-05-12T18:07:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/13/2023,35,27,30.3,46.7,31.8,38.2,26.7,82.1,0.1,100,4.17,rain,0,0,25.6,16.6,149.2,1010.1,46.5,9.5,248.9,21.6,9,30,2023-05-13T05:31:37,2023-05-13T18:07:41,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/14/2023,35.8,28,31.2,43.3,34.5,38.8,25.9,74.9,0.7,100,4.17,rain,0,0,25.9,22.3,174.9,1010.2,61.6,10.3,275.7,23.9,8,30,2023-05-14T05:31:24,2023-05-14T18:07:54,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/15/2023,36,27,30.2,44.3,31.2,36.7,25.6,78.3,24.6,100,4.17,rain,0,0,20.2,22.3,199.3,1010.3,51.7,9.4,215.5,18.7,9,30,2023-05-15T05:31:11,2023-05-15T18:08:06,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/16/2023,33,25.1,29.3,44.1,25.1,36.4,26.6,86.2,42.5,100,4.17,rain,0,0,72.4,37.9,214,1010.5,53,8.7,196.1,17,9,60,2023-05-16T05:31:00,2023-05-16T18:08:19,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/17/2023,35,27,29.8,47.9,31.6,37.8,26.9,85.5,0.2,100,4.17,rain,0,0,23.4,18.4,231.8,1010.3,54.7,9.4,239.5,20.7,10,30,2023-05-17T05:30:49,2023-05-17T18:08:33,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/18/2023,35.9,26,30.6,46.2,26,37.9,26.1,78.8,0.3,100,4.17,rain,0,0,27,19.6,258.5,1009.3,55.8,9.7,208.1,17.9,10,30,2023-05-18T05:30:39,2023-05-18T18:08:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/19/2023,36,27.9,31.6,44.6,34.3,39.9,26.2,75.1,0,0,0,,0,0,35.3,18.4,248.3,1007.7,45.2,10.2,263.5,22.8,9,60,2023-05-19T05:30:30,2023-05-19T18:09:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/20/2023,34,24.5,30,45.7,24.5,37.9,26.6,82.6,1.6,100,29.17,rain,0,0,72.4,41.5,237.6,1007.9,52,10.1,208.8,18.1,8,60,2023-05-20T05:30:21,2023-05-20T18:09:15,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/21/2023,33,25.1,28.1,45.7,25.1,33.7,26.3,90.5,31.7,100,4.17,rain,0,0,40.7,18.4,202.3,1009.6,65.1,9.3,226.8,19.6,9,60,2023-05-21T05:30:14,2023-05-21T18:09:29,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/22/2023,35,25,28.7,44.9,25,34.2,26.2,87.3,5.7,100,4.17,rain,0,0,46.4,25.9,215.4,1010.1,66.5,9.4,190.4,16.5,9,30,2023-05-22T05:30:07,2023-05-22T18:09:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/23/2023,35,26.9,30.1,46.7,30.9,37.3,26.3,81.6,37.9,100,4.17,rain,0,0,25.2,20.5,239.2,1009.4,63.3,10.2,218.6,18.9,10,30,2023-05-23T05:30:01,2023-05-23T18:09:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/24/2023,35,27.9,30.3,43.5,34.1,37.8,26.3,80.7,8.6,100,4.17,rain,0,0,24.8,25.9,232.8,1009.1,60.3,10,243.1,21,10,30,2023-05-24T05:29:56,2023-05-24T18:10:14,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/25/2023,34,27.9,30.1,43.8,34.1,37.9,26.5,81.7,32.6,100,4.17,rain,0,0,38.9,24.1,241.5,1009.7,53,9.8,183,15.7,9,30,2023-05-25T05:29:52,2023-05-25T18:10:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/26/2023,32.8,26,28.4,43.2,26,34.6,26.4,89.3,8.4,100,4.17,rain,0,0,22,20.5,226.6,1009.4,67,9.7,182.3,15.6,8,30,2023-05-26T05:29:48,2023-05-26T18:10:45,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/27/2023,32,23.1,26.4,42.3,23.1,28.1,25.3,94.3,23.4,100,4.17,rain,0,0,20.5,18.6,252.4,1007.9,74.3,8.4,199.6,17.2,10,30,2023-05-27T05:29:45,2023-05-27T18:11:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/28/2023,32,25,27.5,42.3,25,31.6,25.8,91,0.1,100,4.17,rain,0,0,26.3,24.1,246.5,1006.8,79.4,9,86.7,7.5,4,10,2023-05-28T05:29:43,2023-05-28T18:11:17,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/29/2023,33.7,26.9,28.8,44.4,30.8,35.1,26.3,87.1,15.5,100,4.17,rain,0,0,25.2,20.5,238.2,1007.5,78.2,9.7,222.8,19.4,9,30,2023-05-29T05:29:42,2023-05-29T18:11:33,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/30/2023,34,26.9,29.5,44.8,30.8,36.4,26.3,83.9,0.1,100,4.17,rain,0,0,33.5,29.5,240.3,1007.7,54.1,9.5,177.5,15.2,8,30,2023-05-30T05:29:42,2023-05-30T18:11:50,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",5/31/2023,34,26.9,29.1,45.3,31,36.1,26.6,87.3,2.3,100,4.17,rain,0,0,33.5,25.9,242.8,1007.1,55.2,10,208.4,18.1,9,30,2023-05-31T05:29:42,2023-05-31T18:12:06,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/1/2023,34,26.9,30.1,47.3,31.6,38.9,27.2,85.2,0.2,100,4.17,rain,0,0,36,26.1,254.2,1006.5,49.7,10.2,218.5,18.8,9,30,2023-06-01T05:29:43,2023-06-01T18:12:22,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/2/2023,34,27.9,30.3,45.3,34.2,39.2,27.1,83.8,0.1,100,4.17,rain,0,0,31.7,24.5,247.1,1007.4,57.9,10.3,191.5,16.6,8,30,2023-06-02T05:29:45,2023-06-02T18:12:39,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/3/2023,35,27.9,30.6,46.2,34.2,39.8,27.2,83,0.1,100,4.17,rain,0,0,34.9,24.1,251.6,1008.1,63.9,10,180.5,15.7,9,30,2023-06-03T05:29:47,2023-06-03T18:12:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/4/2023,35,24,29.7,46.7,24,36.6,26.5,84.2,11,100,4.17,rain,0,0,35.6,29.5,276.6,1007.7,68.3,9.7,195.8,16.7,9,30,2023-06-04T05:29:50,2023-06-04T18:13:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/5/2023,33,25,27.6,43.8,25,31.2,26.1,92.1,16,100,8.33,rain,0,0,45.7,22.9,291.2,1007,68.3,8.4,117,10.1,7,30,2023-06-05T05:29:54,2023-06-05T18:13:29,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/6/2023,32,25.9,27.8,41.7,25.9,32,26,90.7,5,100,8.33,rain,0,0,32.4,31.7,252.3,1007.4,68,9.5,125.3,10.9,7,10,2023-06-06T05:29:59,2023-06-06T18:13:45,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/7/2023,31,26,28.4,40.6,26,34.1,26.2,88,0.3,100,4.17,rain,0,0,34.2,22.3,238.9,1008.8,65.6,9.7,93.8,8.3,5,30,2023-06-07T05:30:04,2023-06-07T18:14:02,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/8/2023,31,26,28.7,40.3,26,34.2,25.9,85.7,0.2,100,8.33,rain,0,0,33.5,24.1,255.6,1008.7,59.7,10.1,280.2,24.1,9,30,2023-06-08T05:30:10,2023-06-08T18:14:18,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/9/2023,31.9,26,28.4,42.3,26,34.4,26.5,89.7,5.1,100,20.83,rain,0,0,33.8,24.1,263.2,1007.8,82.3,10.1,132.8,11.5,8,30,2023-06-09T05:30:16,2023-06-09T18:14:35,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/10/2023,32,26,28.1,42.3,26,33.4,26.3,90.5,2,100,4.17,rain,0,0,50,27.7,257.9,1006.7,61,9.6,262.3,22.5,9,30,2023-06-10T05:30:23,2023-06-10T18:14:51,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/11/2023,33,25.9,29,43.3,25.9,34.7,26.3,86.3,21.8,100,4.17,rain,0,0,38.5,27.7,262.5,1006.8,49.9,9.9,193,16.5,9,30,2023-06-11T05:30:31,2023-06-11T18:15:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/12/2023,34,25.9,28.7,43.5,25.9,33.7,26,86.2,18.9,100,4.17,rain,0,0,44.6,22.9,242.6,1007.7,65.4,9.8,226.1,19.4,7,30,2023-06-12T05:30:39,2023-06-12T18:15:23,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/13/2023,33,25,28.2,43.8,25,32.4,25.7,87.3,23.6,100,4.17,rain,0,0,24.5,18.4,261.8,1008.3,63.9,10.3,240.2,20.7,8,30,2023-06-13T05:30:48,2023-06-13T18:15:39,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/14/2023,35,26.9,30.4,46.7,30.9,38,26.4,80.5,0.5,100,4.17,rain,0,0,28.1,22.3,261.3,1009.3,43.7,9.8,201.9,17.3,9,30,2023-06-14T05:30:58,2023-06-14T18:15:54,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/15/2023,35,27,30,44.9,30.5,36.6,25.9,80.5,1.3,100,20.83,rain,0,0,30.2,19.7,276.3,1008.6,51.9,9.8,209.1,18.2,9,30,2023-06-15T05:31:08,2023-06-15T18:16:09,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/16/2023,34,27,29.9,45.3,30.6,36.8,26.1,81.3,1.8,100,4.17,rain,0,0,28.8,24.5,262.7,1007.8,53.8,10.1,143.2,12.3,7,30,2023-06-16T05:31:18,2023-06-16T18:16:24,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/17/2023,32,25.9,28.6,43.5,25.9,34.2,26.3,87.9,20.9,100,4.17,rain,0,0,31,20.5,237.8,1009,77.6,10,167.8,14.4,9,30,2023-06-17T05:31:29,2023-06-17T18:16:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/18/2023,33,25,28.1,42.1,25,32.5,25.6,87.2,9.6,100,37.5,rain,0,0,40,16.6,267,1009.5,64.6,9.9,222,19.2,10,30,2023-06-18T05:31:40,2023-06-18T18:16:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/19/2023,35,25,30.1,43.3,25,35.8,25.5,78.6,0.3,100,4.17,rain,0,0,40,18.4,270.2,1008.4,54.8,9.8,218.8,18.9,7,30,2023-06-19T05:31:52,2023-06-19T18:17:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/20/2023,36,27,30.8,46.3,31,37.9,25.9,76.8,1.3,100,12.5,rain,0,0,30.6,24.5,266.8,1008.2,45.7,10.3,296,25.5,10,30,2023-06-20T05:32:04,2023-06-20T18:17:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/21/2023,35,27,30.6,44.4,30.6,37.8,25.8,76.7,0.1,100,4.17,rain,0,0,28.1,20.5,270.4,1009,60.8,9.9,223.4,19.2,9,30,2023-06-21T05:32:17,2023-06-21T18:17:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/22/2023,35,23.2,30.2,43.5,23.2,36.4,25.4,77,0.4,100,4.17,rain,0,0,57.6,28.4,278.9,1008.8,54.2,9.7,262.7,22.5,10,30,2023-06-22T05:32:30,2023-06-22T18:17:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/23/2023,36,25,29.8,43.2,25,34.7,25.1,78.4,19,100,4.17,rain,0,0,20.2,16.6,249.9,1007,50.6,9.3,267.9,23.1,10,30,2023-06-23T05:32:43,2023-06-23T18:18:00,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/24/2023,34,26,29.6,42.3,26,36.7,26.5,84.9,6.4,100,4.17,rain,0,0,22.3,14.8,244,1006.8,64.7,9.8,205.4,17.9,10,30,2023-06-24T05:32:57,2023-06-24T18:18:12,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/25/2023,33,25.1,27.6,43.8,25.1,31.6,26,91.4,2.4,100,8.33,rain,0,0,19.4,25.9,236.9,1007.3,68.2,9.7,246.8,21.2,9,30,2023-06-25T05:33:11,2023-06-25T18:18:24,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/26/2023,35,25,28.7,43.3,25,33.2,25.5,84.3,4.9,100,4.17,rain,0,0,21.2,22.3,259.6,1007.1,49.1,10.2,214.3,18.5,9,30,2023-06-26T05:33:25,2023-06-26T18:18:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/27/2023,34,25,28.6,43.8,25,33.5,25.9,86.5,4.1,100,29.17,rain,0,0,37.1,17.7,259.2,1007.7,53.5,9.4,260.1,22.3,9,30,2023-06-27T05:33:40,2023-06-27T18:18:45,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/28/2023,34,26,28.3,44.3,26,33.3,26.4,90.5,10.5,100,4.17,rain,0,0,22.3,22.3,217.7,1008.7,74.3,9.2,207.7,17.9,9,30,2023-06-28T05:33:54,2023-06-28T18:18:55,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/29/2023,32.1,24,28.1,43.5,24,33.4,26.3,90.5,10.3,100,4.17,rain,0,0,20.9,18.4,236.4,1008.4,60.1,9.5,234.4,20.3,8,30,2023-06-29T05:34:09,2023-06-29T18:19:05,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",6/30/2023,35,25,28.7,46.7,25,34.2,26.6,89.8,1.3,100,4.17,rain,0,0,23,37.5,226.5,1008.1,73.9,8.6,210.2,18.1,9,30,2023-06-30T05:34:24,2023-06-30T18:19:13,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/1/2023,32,25,27.5,42.3,25,30.6,25.9,92,9.6,100,4.17,rain,0,0,42.5,22.3,230.6,1008.9,74.7,8,215.4,18.6,8,30,2023-07-01T05:34:39,2023-07-01T18:19:22,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/2/2023,31,25,26.5,42.3,25,28.9,25.6,95,11.5,100,4.17,rain,0,0,42.5,20.5,198.1,1009.8,81.5,9.3,161.8,13.9,8,30,2023-07-02T05:34:55,2023-07-02T18:19:29,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/3/2023,33,25,28.3,42.3,25,32.9,25.9,87.7,9.9,100,4.17,rain,0,0,25.2,14.8,275,1009.8,63,9.4,188.8,16.2,8,30,2023-07-03T05:35:10,2023-07-03T18:19:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/4/2023,34,24,29.2,43.5,24,33.9,25.1,79.8,9,100,4.17,rain,0,0,19.8,14.1,337.7,1009.2,43.8,10.1,256.3,22.2,9,30,2023-07-04T05:35:26,2023-07-04T18:19:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/5/2023,34,25,28.6,43.5,25,33,25.8,86.4,4.5,100,4.17,rain,0,0,27.7,18.4,358.2,1008.4,52.3,9.4,295,25.5,10,30,2023-07-05T05:35:41,2023-07-05T18:19:48,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/6/2023,34,25,28.2,43.5,25,32.7,25.9,88.4,0.1,100,4.17,rain,0,0,15.8,16.6,102,1009.3,51.4,9.1,240.1,20.8,9,30,2023-07-06T05:35:57,2023-07-06T18:19:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/7/2023,35,26,29.8,43.5,26,35.5,26,81.8,0.3,100,12.5,rain,0,0,25.9,18.4,156.1,1009.3,53.2,9.1,250.7,21.8,9,30,2023-07-07T05:36:12,2023-07-07T18:19:57,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/8/2023,31,26,28.8,40.1,26,35.9,26.9,89.8,6,100,25,rain,0,0,23.8,14.8,160.4,1009.6,65.6,9.4,291,25.4,9,30,2023-07-08T05:36:28,2023-07-08T18:20:01,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/9/2023,32,26,27.5,42.3,26,31.4,26.2,92.8,0.1,100,4.17,rain,0,0,20.9,13.1,220.9,1009.8,59.1,10.2,246.2,21.1,9,30,2023-07-09T05:36:43,2023-07-09T18:20:04,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/10/2023,33,25,29.2,42.1,25,34.6,25.8,83.4,0.7,100,12.5,rain,0,0,23,14.8,215.6,1009.1,56.7,8.7,246.6,21.3,10,60,2023-07-10T05:36:59,2023-07-10T18:20:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/11/2023,34,26,30,43.5,26,36.5,26.2,81.6,0.2,100,8.33,rain,0,0,23.4,18.4,263.9,1009,52.7,9.8,241,20.8,9,30,2023-07-11T05:37:14,2023-07-11T18:20:07,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/12/2023,34,27,30,43.8,31.8,37.6,26.5,82.8,0,0,0,,0,0,31,14.1,275.5,1008.9,57,9.6,300,25.8,10,30,2023-07-12T05:37:29,2023-07-12T18:20:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/13/2023,34,23,29.3,47.3,23,36.7,26.6,86.6,0.6,100,4.17,rain,0,0,27.7,21.6,271.6,1008.3,60,9.4,205.8,17.9,9,60,2023-07-13T05:37:44,2023-07-13T18:20:07,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/14/2023,33.1,24.9,28.1,42.3,24.9,32.3,25.8,88.2,19.1,100,4.17,rain,0,0,46.4,25.9,277.7,1008,68.3,8.9,218.4,18.7,9,60,2023-07-14T05:37:59,2023-07-14T18:20:06,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/15/2023,32.9,25.1,29,43.2,25.1,35,26.4,86.6,5.6,100,4.17,rain,0,0,40.3,22.3,268,1006.7,59.2,9.1,203,17.4,9,60,2023-07-15T05:38:14,2023-07-15T18:20:04,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/16/2023,33,24,27.7,43.8,24,32.6,26.4,93,13.1,100,4.17,rain,0,0,45.7,25.9,253.2,1005.1,61.7,8.7,240.8,20.7,9,60,2023-07-16T05:38:29,2023-07-16T18:20:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/17/2023,31,25.9,27.3,40.6,25.9,29.8,25.7,91.8,19.4,100,4.17,rain,0,0,61.2,31.7,255.2,1004.6,80.9,9.4,55.8,4.9,3,10,2023-07-17T05:38:43,2023-07-17T18:19:58,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/18/2023,32,25.9,27.9,42.3,25.9,32.3,26,90,2.5,100,4.17,rain,0,0,49.3,37.1,250.2,1005.6,82.5,9.6,161.5,14,8,60,2023-07-18T05:38:57,2023-07-18T18:19:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/19/2023,33,25.9,28,42.1,25.9,31.6,25.8,89,3,100,4.17,rain,0,0,45,26.5,265.3,1005.6,82.3,9.9,198.9,17,8,30,2023-07-19T05:39:11,2023-07-19T18:19:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/20/2023,30,25,26.5,37.4,25,28.3,25.4,94,7.7,100,4.17,rain,0,0,38.9,24.1,270.5,1006.2,82.4,9.3,136.6,11.7,6,10,2023-07-20T05:39:25,2023-07-20T18:19:42,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",7/21/2023,29,24,26.3,36.8,24,28.6,25.5,95.2,21.3,100,4.17,rain,0,0,31.3,19.3,246.8,1007.8,84.5,9.1,237.1,20.5,9,30,2023-07-21T05:39:38,2023-07-21T18:19:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
