name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2022-06-12,36,26,30.4,43.4,26,34.6,23.5,67.9,0.051,100,4.17,rain,0,0,20.2,14.8,144.9,1006.4,44.1,12.1,309.9,26.9,10,60,2022-06-12T05:14:52,2022-06-12T18:19:05,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-13,36,26,30.6,42,26,34.9,23.6,67.7,0,0,0,,0,0,19.1,13,124.3,1006.1,42.6,12.4,305.8,26.3,10,60,2022-06-13T05:14:59,2022-06-13T18:19:22,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-14,37,26,30.8,44.6,26,35.6,23.7,67.7,0.055,100,4.17,rain,0,0,23.4,14.8,136.8,1006.5,47,12.4,271.5,23.6,9,60,2022-06-14T05:15:07,2022-06-14T18:19:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-15,33,26,28.7,40.7,26,32.3,23.8,75.5,0.021,100,4.17,rain,0,0,25.6,31.6,298.4,1008.3,48.4,12.4,253.8,22.1,9,60,2022-06-15T05:15:16,2022-06-15T18:19:56,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-16,34,25,28.8,42,25,32.2,23.6,74.3,0,0,0,,0,0,23.4,18.3,145.8,1008.6,45.1,12.4,235,20.4,8,75,2022-06-16T05:15:25,2022-06-16T18:20:12,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-17,34,25,29.4,42,25,33.3,23.6,72.2,0,0,0,,0,0,21.2,14.8,131.2,1007.3,41.2,12.1,307.3,26.7,10,75,2022-06-17T05:15:35,2022-06-17T18:20:27,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-18,37,26,31.5,43.4,26,37,24,66.5,0,0,0,rain,0,0,23.8,18.3,136.5,1005.9,41.4,12.4,307.3,26.5,10,60,2022-06-18T05:15:46,2022-06-18T18:20:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-19,39,28,32.4,44.7,32,38.2,23.9,62.4,0,0,0,,0,0,23.8,18.3,138.2,1004.6,41,12.4,299.6,25.7,9,75,2022-06-19T05:15:57,2022-06-19T18:20:57,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-20,38,29,32.2,44.6,32.8,37.8,23.7,62.6,0,0,0,,0,0,32,25.9,155.2,1003.1,39.8,12.4,310.1,26.6,10,75,2022-06-20T05:16:09,2022-06-20T18:21:11,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-21,38,28,32.1,43.4,32,37,23.1,60.4,0.001,100,4.17,rain,0,0,22.7,18.4,162.8,1003.5,38.8,11.8,307.4,26.6,10,75,2022-06-21T05:16:21,2022-06-21T18:21:24,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-22,37,27,31,43.3,29.7,36.1,23.7,66.5,0,0,0,,0,0,24.5,20.5,132.8,1006.7,42.1,12.4,285.2,24.7,9,60,2022-06-22T05:16:35,2022-06-22T18:21:37,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-23,33,25,29.2,39.3,25,33.4,24,74.6,0,0,0,,0,0,25.9,20.5,124.8,1008.2,44.6,12.4,300.2,26,10,60,2022-06-23T05:16:48,2022-06-23T18:21:49,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-24,32.2,26,29.3,39.3,26,34.4,24.8,77.3,0,0,0,rain,0,0,22.7,16.6,122.9,1007.3,44.7,12.4,315.5,27.2,10,60,2022-06-24T05:17:02,2022-06-24T18:22:00,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-25,33,25,29.2,39.3,25,33.3,23.9,73.8,0,0,0,,0,0,20.5,16.5,126.5,1006.4,44.1,12.4,304.9,26.5,10,30,2022-06-25T05:17:17,2022-06-25T18:22:11,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-26,35,26,29.7,41.9,26,33.7,23.7,71.3,0,0,0,,0,0,19.1,22.3,126.3,1007.7,40.2,12.4,316.5,27.4,10,30,2022-06-26T05:17:32,2022-06-26T18:22:21,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-27,34,25,29.5,42,25,32.8,22.8,68.3,0.001,100,4.17,rain,0,0,20.2,14.8,141.6,1007.2,40.6,12.4,316.8,27.3,10,30,2022-06-27T05:17:47,2022-06-27T18:22:30,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-28,37,25,30,43.3,25,33.8,23.4,69.3,0,0,0,,0,0,20.9,16.5,167.2,1004.3,42.8,12.4,282.5,24.4,9,60,2022-06-28T05:18:03,2022-06-28T18:22:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-29,38,26,31.6,43.4,26,36.1,23.2,63.3,0,0,0,rain,0,0,23.8,16.5,124.6,1001.1,40.5,12.4,304.4,26.4,10,60,2022-06-29T05:18:20,2022-06-29T18:22:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-06-30,36,26,30.5,43.6,26,35.7,24.4,71.7,0,0,0,,0,0,19.4,29.4,1.2,1000.4,46.7,11.7,256.1,22,9,60,2022-06-30T05:18:36,2022-06-30T18:22:53,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-01,30,26,27.5,35.2,26,30.7,24.8,85.8,7.969,100,4.17,rain,0,0,27,7.6,245.3,1000.3,83.7,9.8,64.3,5.7,2,10,2022-07-01T05:18:53,2022-07-01T18:23:00,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-02,34,26,29.5,39.2,26,33.3,23.8,72.8,0.116,100,8.33,rain,0,0,38.5,14.7,214.3,999.5,80.9,10,61.1,5.3,3,5,2022-07-02T05:19:10,2022-07-02T18:23:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-03,36.4,29,31.9,42.9,31.4,36.7,22.9,59.8,0.003,100,4.17,rain,0,0,40.7,27.6,220.6,1001,62.2,11.8,200.3,17.2,9,60,2022-07-03T05:19:28,2022-07-03T18:23:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-04,36.7,29,32.5,43.4,32.1,37.7,23.2,58.6,0,0,0,,0,0,35.6,18.3,226.9,1001.7,45.7,12.4,228.6,19.7,8,60,2022-07-04T05:19:46,2022-07-04T18:23:13,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-05,37,28,32.2,45,31.3,38.3,24,62.9,0,0,0,,0,0,32.4,18.4,35.7,1003.1,45.8,13,247.6,21.4,9,60,2022-07-05T05:20:04,2022-07-05T18:23:16,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2022-07-06,36.9,27,31.4,43.3,30.2,37.1,24.4,68.4,1.992,100,4.17,rain,0,0,25.9,16.6,324.4,1004.7,50.2,11.7,266.7,23.1,8,60,2022-07-06T05:20:22,2022-07-06T18:23:18,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-07,37,27,30.4,43.4,30.1,35.7,24.5,72.8,0.001,100,4.17,rain,0,0,24.5,16.5,75.6,1005,55.8,10.9,273.5,23.5,9,60,2022-07-07T05:20:40,2022-07-07T18:23:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-08,34,26,29.8,42.2,26,35.4,25.4,78.6,0.797,100,4.17,rain,0,0,19.1,16.5,111,1005,50.9,11.8,176.5,15.1,6,60,2022-07-08T05:20:59,2022-07-08T18:23:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-09,33,25,28.6,40.9,25,32.5,24.1,77.4,0.003,100,4.17,rain,0,0,24.5,27.6,342.9,1004,58.3,12.4,245.8,21.2,9,30,2022-07-09T05:21:18,2022-07-09T18:23:19,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-10,28.6,25,26.8,33.3,25,28.9,24.4,86.9,5.03,100,12.5,rain,0,0,18.7,20.5,339.5,1003.8,88.7,8.6,65.2,5.8,3,10,2022-07-10T05:21:37,2022-07-10T18:23:17,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-11,32,25,28.1,39.3,25,31.8,24.9,83.8,16.048,100,12.5,rain,0,0,13.3,11.2,106.9,1003.2,71.5,10.6,275.8,23.8,9,30,2022-07-11T05:21:55,2022-07-11T18:23:14,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-12,33,26,29.5,40.7,26,35.3,25.3,78.9,6.975,100,4.17,rain,0,0,19.4,18.4,102,1003.6,51.9,11.7,311.9,27,10,30,2022-07-12T05:22:14,2022-07-12T18:23:11,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-13,33,26,29.2,40,26,33.8,24.8,78.3,0,0,0,rain,0,0,18.4,16.6,84.2,1002.5,48.1,11.9,218.8,19,9,30,2022-07-13T05:22:33,2022-07-13T18:23:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-14,32.8,26,29.3,40.7,26,34.3,25.2,79.4,11.042,100,4.17,rain,0,0,16.9,14.8,85.9,1003,51.5,11.8,285.3,24.6,9,30,2022-07-14T05:22:52,2022-07-14T18:23:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-15,33,26,30,42.2,26,36.7,25.7,78.1,0.038,100,4.17,rain,0,0,15.8,14.8,103.7,1004.8,42,12.4,304.3,26.4,10,30,2022-07-15T05:23:11,2022-07-15T18:22:55,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-16,34,27,29.9,43.6,29.7,36.3,25.3,77.3,0,0,0,,0,0,16.2,14.8,138.8,1005.5,43.7,12.4,307.3,26.6,10,60,2022-07-16T05:23:30,2022-07-16T18:22:47,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-17,35,26,29.8,45,26,34.3,24.6,74.8,0,0,0,,0,0,19.1,14.8,145.2,1005.6,47.4,12.4,307.7,26.5,10,60,2022-07-17T05:23:49,2022-07-17T18:22:39,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-18,36.4,26,30.7,43.3,26,35.2,23.9,68.5,0,0,0,,0,0,21.2,20.5,117,1004.1,43.9,12.4,311.8,27,10,75,2022-07-18T05:24:08,2022-07-18T18:22:30,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-19,35,27,30.3,42.3,29.7,35.5,24.3,71.7,0,0,0,rain,0,0,20.5,24.1,155.3,1003.9,45.8,12.3,312,26.8,10,60,2022-07-19T05:24:27,2022-07-19T18:22:19,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-20,33,25,28.5,40.7,25,32.4,24.4,79.1,0,0,0,rain,0,0,13,13,140.2,1005.3,62.5,12.6,293.4,25.4,9,30,2022-07-20T05:24:45,2022-07-20T18:22:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2022-07-21,33,26,28.9,42.2,26,33.1,24.7,79.2,0.025,100,4.17,rain,0,0,26.6,20.5,133.4,1008.1,63.5,11.8,206.8,17.8,8,30,2022-07-21T05:25:04,2022-07-21T18:21:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-22,33,25,28.9,39.3,25,32.8,24.2,76.8,2.989,100,4.17,rain,0,0,23.8,16.6,122,1010.4,40.8,11.8,314.7,27.2,10,30,2022-07-22T05:25:22,2022-07-22T18:21:42,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-23,33,25,29.3,39.3,25,33.2,23.9,73.9,0,0,0,,0,0,16.9,14.8,140.5,1009.3,39.5,12.4,312.7,27,10,30,2022-07-23T05:25:40,2022-07-23T18:21:28,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-24,35,25,29.6,40.6,25,33.4,23.4,70.8,0,0,0,,0,0,17.6,14.8,126.5,1008,38.7,12.4,319.3,27.7,10,30,2022-07-24T05:25:58,2022-07-24T18:21:13,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-25,34,25,29.8,40.6,25,34.1,24,72.3,0,0,0,,0,0,15.5,18.3,120.7,1008.1,36.2,12.4,320.5,27.9,10,30,2022-07-25T05:26:16,2022-07-25T18:20:57,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-26,35,25,30,39.4,25,33.9,23.5,70,0,0,0,,0,0,16.2,16.6,125.9,1007.8,41.7,12.4,319.2,27.8,10,30,2022-07-26T05:26:34,2022-07-26T18:20:39,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-27,35,25,30.1,42,25,34.6,23.8,70.1,0,0,0,,0,0,18,18.3,106.3,1007.1,41.7,12.4,317.7,27.5,10,60,2022-07-27T05:26:51,2022-07-27T18:20:21,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-28,35,25,30.1,42,25,34.6,23.8,69.9,0,0,0,rain,0,0,14.8,14.7,99.9,1006.7,40.8,12.4,314.5,27,10,30,2022-07-28T05:27:08,2022-07-28T18:20:02,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-29,35,25,30.3,42,25,35,24.1,70.9,0,0,0,,0,0,19.4,14.8,115.8,1005.8,41.1,12.4,315.8,26.9,10,30,2022-07-29T05:27:25,2022-07-29T18:19:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-30,36,26,30.1,43.3,26,34.8,24.2,72.3,0,0,0,,0,0,23.8,22.3,139.8,1004.6,40.8,12.4,259.8,22.3,9,60,2022-07-30T05:27:42,2022-07-30T18:19:21,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-07-31,35,25,28.9,42,25,31.8,23.7,75.2,0.013,100,4.17,rain,0,0,18.7,14.8,159.8,1004.2,49.9,12.2,282.3,24.2,10,30,2022-07-31T05:27:58,2022-07-31T18:18:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-01,34.1,25,29.6,39.8,25,33.4,23.6,71.6,0,0,0,rain,0,0,19.8,18.3,114,1004.8,43,12.4,275.7,23.8,10,30,2022-08-01T05:28:14,2022-08-01T18:18:36,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-02,35,26,28.9,42,26,32.2,24,76.3,0.001,100,4.17,rain,0,0,29.5,22.2,345.6,1006.4,43.1,12.4,301,25.9,9,30,2022-08-02T05:28:30,2022-08-02T18:18:12,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-03,34,25,29.2,40.7,25,32.7,23.8,74.6,10.962,100,4.17,rain,0,0,48.2,27.6,152.7,1007,45.3,11.5,144.3,12.4,7,30,2022-08-03T05:28:46,2022-08-03T18:17:48,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-04,36,25,29.7,40.8,25,33.1,24,74,1.996,100,4.17,rain,0,0,24.1,14.8,128.4,1005.3,53.8,11.2,288.9,25,10,30,2022-08-04T05:29:01,2022-08-04T18:17:22,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-05,37,25,28.2,44.6,25,30.2,23.9,79.6,32.915,100,8.33,rain,0,0,48.2,27.6,195.5,1004.7,53.5,10.5,205.5,17.6,9,30,2022-08-05T05:29:16,2022-08-05T18:16:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-06,33,25,28.4,39.3,25,30.8,23.7,77.7,0,0,0,rain,0,0,19.4,16.5,199.3,1004.5,61.5,12.1,250.3,21.7,9,30,2022-08-06T05:29:30,2022-08-06T18:16:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-07,33,25,28.9,39.3,25,32.9,24.3,76.8,0,0,0,rain,0,0,30.2,29.5,4.1,1004,60.6,12.4,225.5,19.5,8,30,2022-08-07T05:29:45,2022-08-07T18:16:00,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-08,27,24.9,25.6,30.7,24.9,25.8,24.2,92,62.875,100,16.67,rain,0,0,20.9,9.4,227.7,1002.8,87.6,7.5,64.8,5.7,3,10,2022-08-08T05:29:59,2022-08-08T18:15:30,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-09,27,25,26,29.7,25,26.1,24,89.1,5.129,100,12.5,rain,0,0,22.7,9.4,313.3,1002.1,87.2,9.6,41.4,3.6,2,10,2022-08-09T05:30:12,2022-08-09T18:15:00,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-10,33.4,25,28.3,40.6,25,31.6,24.2,79.8,2.992,100,4.17,rain,0,0,28.4,11.2,164.1,1001.5,74.1,10.5,227,19.4,8,30,2022-08-10T05:30:26,2022-08-10T18:14:30,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-11,31,25.5,27.9,37.8,25.5,31.4,24.6,82.8,0.896,100,4.17,rain,0,0,31,12.9,197.9,1003.5,69.7,10.8,100.5,8.7,7,30,2022-08-11T05:30:39,2022-08-11T18:13:58,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-12,35,26,29.2,39.6,26,32.9,23.8,74.8,0.047,100,4.17,rain,0,0,22,22.2,267.4,1006.3,55.5,11.5,271.1,23.4,9,30,2022-08-12T05:30:51,2022-08-12T18:13:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-13,35,25,29.3,41.9,25,33.5,24.3,76.1,0,0,0,,0,0,16.9,14.8,177.9,1007.3,41.4,12.1,289.1,24.9,10,30,2022-08-13T05:31:04,2022-08-13T18:12:52,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-14,34,25,29,42,25,32.1,24,75.9,0.341,100,4.17,rain,0,0,13.7,16.5,161.5,1007,39.6,11.8,308.5,26.6,10,60,2022-08-14T05:31:16,2022-08-14T18:12:18,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-15,34,25,29.3,41.7,25,33.4,24.1,74.9,0,0,0,,0,0,17.6,18.3,126.3,1005.7,42.1,11.9,277.9,23.8,9,60,2022-08-15T05:31:27,2022-08-15T18:11:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-16,33,26,28.9,42.2,26,32.5,24,75.7,0.002,100,4.17,rain,0,0,23,18.3,192.4,1005.2,47.6,12.4,302.8,26.1,10,30,2022-08-16T05:31:39,2022-08-16T18:11:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-17,34,25,29.5,40.7,25,33.4,23.9,73.2,0.017,100,4.17,rain,0,0,18.7,18.3,345.1,1005.6,48.2,12.1,280.7,24.3,10,60,2022-08-17T05:31:50,2022-08-17T18:10:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-18,35,26,29.5,41.6,26,33.6,24.3,75.1,0.1,100,4.17,rain,0,0,20.5,18.3,66.9,1005,44.1,11.4,282.2,24.3,10,30,2022-08-18T05:32:00,2022-08-18T18:09:55,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-19,34,25,27.6,43.6,25,29.6,24.5,84.5,63.797,100,4.17,rain,0,0,17.3,14.7,186.3,1003.9,57.6,10.2,232.4,20.1,9,30,2022-08-19T05:32:11,2022-08-19T18:09:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-20,30.1,25,27.4,36.3,25,29.9,24.6,85.5,2.287,100,12.5,rain,0,0,32,7.6,176.6,1003.1,75.8,10.9,75.2,6.4,4,10,2022-08-20T05:32:21,2022-08-20T18:08:39,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-21,34,24,28.9,40.7,24,32.6,23.9,76.1,0.017,100,4.17,rain,0,0,26.3,18.4,140.6,1004.1,48.9,11.5,274.7,23.7,10,60,2022-08-21T05:32:31,2022-08-21T18:08:01,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-22,35,26,30.2,42.2,26,35.2,25,75.7,1.992,100,4.17,rain,0,0,27,24.1,353,1006,43.5,11.8,309,26.6,10,75,2022-08-22T05:32:40,2022-08-22T18:07:21,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-23,35,26,30.1,43.4,26,35.1,24.5,73.5,0,0,0,,0,0,20.5,20.5,333.7,1005.9,45.7,12.4,293.3,25.2,10,75,2022-08-23T05:32:49,2022-08-23T18:06:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-24,35,25,28.7,43.4,25,31.6,23.2,73.7,0,0,0,rain,0,0,23,22.2,221,1004.2,47.9,12.4,243.6,21.1,9,75,2022-08-24T05:32:58,2022-08-24T18:06:00,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
